PIUUID	UUIDS	NUMPAPERS
30e6b8dc-fe78-35d6-8c22-f2578a4196dd	2553c46e-84c6-3c50-9f11-c2c7e61275e8,bf65af04-a41c-3d90-9f2f-acb72d9ed731,a44d571d-9ac3-32ba-9a1a-8a5e7c8d82e1,50d02c88-603d-3cf3-851a-9a1cb240d046,0fd920a5-50a1-32eb-8bae-9ae8e8ae178a,81d94f48-0743-3cdb-8c92-cf213d341b32,ec45939c-35fd-38f3-bedb-e7622ad9c5b5,6c951c9b-b951-37bb-bb37-f8911e255dc0,98d88673-7ddc-37e8-8d5b-431218279f29,fc30507c-d9f0-3f42-bf20-d404c96226d0,7b6e8f43-530e-3aea-86ce-84ef92a3a2d3,71185335-6a9a-3eed-93e7-eef640e6c893,073e242b-bf39-34e5-b823-12d19d437beb,f39adae4-a35d-344b-b9e9-ae6974ca6888,b80721a2-eb45-31d0-8162-30621d820046,3e6e8b82-ffb3-35ec-b1cb-589fa234b02d,817774ae-641a-30b3-9e93-459a7a806c60,b3f7234b-9ea8-366f-b1d7-898baed9d08c,941be60c-51e3-321c-897f-09ec7bb4228d,ee2dc4a1-61bf-3c4b-9d98-dd6fe71da9df,913da9ba-7056-3505-9a89-651defddf5c9,cbbc5f74-2379-3df7-8978-891bd77c4a02,ca1c4bbe-372c-3d20-924e-d881d686a16d,4c37c48e-926e-3d80-9080-35e41776af52	14,8,5,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
a46978aa-ae56-3d26-baba-0880db21ca17	0def4220-3ee2-3d66-979c-763d16e9e471,9ec356d9-f96d-3894-9636-1f340544c0cb,4bd8b803-b2a6-31ff-ac83-b86199c9a44c,eeb2c92a-bdba-3bb0-a336-9a1cb00b833a	1,1,1,1
6bc3d05a-b2ec-3aed-a308-8486e19421fb	2b4f397d-8da4-32ed-b1f0-3270bf03c5a0,a66ce934-4ad2-3838-be34-f55245f37177,c0cc7fd2-d45c-3f25-8604-b0fa45006742,5ce0445c-29cb-312d-b1ec-f1d2fb3e9cb0,34326d28-4078-308c-87f2-076e63060a4d,a6a14fc3-5513-3288-bfcd-1acf93809ff5,aedd8f92-60b5-303c-8dc5-8531f009d33d,46fc1a9c-7da5-3510-89e5-4710ce48b29b,b849b815-9cab-3bce-9a7e-b2b592d76e28,879b3a63-a832-3573-ba99-f1d4d41a88a5,f6d6b69b-b24f-3de6-a238-20acbaf79de7,68279821-5d48-3169-a34b-82057bab4409,22b37f30-1fcd-3ed0-a543-f7b475b8511b	2,1,1,1,1,1,1,1,1,1,1,1,1
618e3248-ba52-3a0f-89a3-6a7854385aa7	3e64899b-ba44-3969-ae66-3d7f012f4ae5,9ff6ecd4-828c-3438-af63-d83d48a0d97a,b8a9696b-8894-3e58-8228-ebc3794f51df,e7e9cf0d-1f6e-3c5a-bc40-7a4b48875064,88eb740f-5828-3c96-9dd4-0e365e75622f,85c33a36-8d31-38de-b4fe-a802b11c8e0d,fa810a4e-2d33-392a-a158-deead842c200,5374e05c-68a5-3b26-bcc6-effe00e45187,fef7b636-5377-34cd-a8a1-987009989ab2,e1fcd73b-1676-303c-9f35-97529a6fc62a,392f22b2-bf44-36a6-9385-5e6dcfe4c65e,e4730a97-e6bf-3720-b7ba-a1ea9600432c,1879a4b1-2253-3976-9151-394f80e687a6,85837a39-44bf-3951-9169-ca647f4cbf36,e208d3f7-1f8e-3a8b-9b7d-5cb46b089970,f7636305-74a5-3244-a47a-823121573143	2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
bd593526-b3ee-32f8-bc10-93aff3900ef9	1249892a-1268-3309-881a-3182b85993d2,e38a3e6a-26c0-3e8f-9f13-5a014b7ff5fa,b7987e53-5fef-319c-aa99-8af4212c5cae,458e8ebd-30d9-3f05-91c3-3f18384978eb,2edfdd7c-a78c-360d-ae38-0e6e02192177,9cc58187-689d-34e6-a77a-1625e8448f30,2d819f58-0729-3912-bb19-546c282d981c,e7878ed5-1723-3303-9453-5245114bb65f	3,2,2,2,2,1,1,1
8ef8f129-da66-3284-9378-29c8b87af299	fd59751c-f13e-3c8f-8bb9-d3b457083d75	1
c07b4aa9-d632-3502-9ff4-bcc5fa9515d3	345fea38-da74-3268-a514-6b2d5dbf4fe0	1
931da84b-5760-3473-9e8b-954b9d10eb9d	164ec2e2-232c-38cc-981a-ed368e6acc31,8544b155-10a1-3599-998e-4caecf74d8a5,9a41c873-9854-3f01-94b2-8711af33d2bf,14900cbf-d756-3b99-a343-939a09e3b27f,038e25d5-c090-3d6a-9412-1ae99c1a63eb,c6a0990d-c071-3ecb-b322-3b8c9e11269d,fdf6eb6b-f21c-3e72-b9c0-5114e2e65f10,4983d844-7837-3a81-b387-5ed50667671b,a73d8496-9376-3b16-a91c-3dd76e8a07d5,ef42528f-3c1c-3ee7-9265-d6e30d2a6a78,eef1e2ad-b820-3fc9-a5e8-02491a48b3ae,ce02c56b-483b-349d-96ab-05b40d164580,c77a7a69-a132-38e9-98ef-8a9781208fe3,6c52716e-23f9-35a1-9585-d25faecd85f4,6a5ade57-993f-3b27-8307-f498a6f50d71,30cd7e76-c6cf-35a7-98a0-db2956676545,78cd0747-b514-31c5-926b-d8ff66c60198,f77c6c5d-28df-3347-b1f4-583602c63b5a,8ccd4a26-7fab-3d4d-aade-cbb8a8c8a251,ec0ed221-b9d8-3a10-9bf2-57d887961e4f,32b16715-13cb-351e-a52a-c70221f4d203,ffda7120-1458-351d-b9e5-ea8e6ad6445e,2ca8f373-b00b-3d19-8e85-167891b0a17b,01992b6d-eed6-30a7-b3c1-234e62fc1a2e,f11516d8-af41-3f4a-9ce0-5379c811f8e0,9334ad00-9b6e-3cbb-a2aa-2bbe2c4e63c1,9ad9e54e-6d9e-313f-bb38-5208a2579f49,b6fd9d66-9554-3a20-9a4c-65c736557de3,6f37589c-1f56-39cb-9205-b6748e2d6d9e,d344d32a-48ec-3219-bac9-dfd347aa627c,93071d6a-08fd-33b5-97c6-17558f3499df,ea5bbb59-f0eb-3e49-8faa-c7b1139034f5,fddaf0dd-15ba-3d2a-a0f7-c960ba517e8e,2df2c1ad-2063-322d-8c8c-55006b37f3e7,6a2b9f07-6a89-3577-850c-94cafc313856,be2cacb0-e8b2-3295-b86a-d3a72e69cc45,7e8f83ca-ecfd-3b36-ae8f-8c2ba29bf25a,7f5e4bdb-d61d-3646-b168-838388e8375f,b9fec5a5-4aa3-31f8-8a96-a1bdd0f9abbe,71664e4d-0d43-3b53-a8e9-181cecacea21,f5e79fcd-aa9a-3ddf-adfb-41add814c49e,07f723d7-0e87-3d33-aa9f-7f64a3e2b28c,85b28df9-6e5c-325f-baa1-f1c404fa4988,db884f46-b9a1-3a84-b2c4-be159f03da0f,ef032bdf-6f88-392d-a41c-5c1487715447,7ceae72a-0573-3988-a09c-3169a5f51e39	2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
96659901-38e3-3bab-ae4d-1b3f6ba14617	59847730-a997-3309-a81f-43834447f2d6,05d33054-3807-3b70-a50c-c0c2374ad290,a8e40a87-836d-3d7c-afc4-079b32db5466,9c764a29-7ae0-3d31-8b26-0ca520ea07fd,59860871-4018-3d0b-93fc-98a4a6c819a1,f6fcee46-50f5-3a50-bba4-00aaba34db5e,bd16160b-d2d0-3b73-8093-96a5c427b90d,b4fbc1ca-e747-3ae9-93bd-07f201fd5ddd,8ba973e1-ba28-35ff-881f-b40f4aa25459,06bea667-2d95-3d4d-9967-15165ad01583,29917a74-016c-398d-81c8-1034a6b2f91b,9d9cf296-f8c1-3b6f-86c5-195164536b4c,4a003d36-fca2-32cb-bd79-e255bbe19790,b3927d10-73f2-3694-be85-aacb0bdaae3e,2f736842-366a-3009-9db7-c9fcf6b941df,324688fe-b664-37b9-aaa8-b2b7964adc6c,222fc553-577f-321f-bb33-e681767c6513,a5c69c23-4de4-306a-ab1d-924f92599701,cc159cb5-eae9-3bd6-af0f-a0a89230bab8,037c7b74-d880-336d-8782-c75e5205be4f,ead5a5ec-994f-33e6-933e-d58b403a5d31,cddbccaf-a4f2-36a7-bf2a-62092853468e,91062507-5235-3039-bdf4-51195803dbff,7a2e469b-4827-3b5b-98ae-e7ef891f8bb2,51bcd224-ca31-3fa4-86db-709691b77844,8c18ed43-e6f1-39cc-a5d1-4444d09d8546,514f6e5c-7877-3a40-ab9f-33113948a8c7,af2c860a-ed3e-31b9-a58e-adf6ad8f5ccd,d041c536-ae29-3b92-bb1f-0959ca821548,a0e641e2-e124-38ca-affa-f07171149b01,d39c816e-1d1d-37b3-a04a-e1ea956de54c,c384517f-e7d2-3117-a8b9-bc04a9598e0a,2ba094b6-c58f-35b1-8a73-223ecf25a38f,11d0b51a-71b2-38d3-b50c-ba9fcd2fa0ab,2a09b53c-a6bb-37f4-ad38-39a042cc8a85,4310633f-0658-3dd7-915d-910af62923d1,2a82eec8-1aff-38f3-b5ba-17bc1a5a53aa,9bf1473f-92d1-315e-a9b9-ec8803660e5b,7edf13c2-4b0b-3d7b-9057-80883a4efc0e,6e1e8a14-2622-308c-93fa-c8dc0c8e14ab,bda4d660-d646-3c15-97a0-6ccd4bb36548,203e05e5-49fd-3e7c-8da8-210f4ce20120,32d1fe65-65c7-3d2c-9229-818fcf0ec57d,b92d4a2a-79f4-3190-a1fe-d13eddf08182,5dd9f241-1330-37d4-9aaf-ffb2c28ab528,d14135ae-7058-3cd5-898d-152e759bca78,d0cada1c-603c-338f-874c-4c37dd95f506,16edeb91-522d-39bd-872e-d70a57af5c44,abf74726-0a3c-3698-833c-89e9226fa1e7,b6f779ba-c1b7-3c37-88f4-5cb3c2488d59,a1e268eb-99fd-3f10-967e-4b9cdca58c05,2cd3f814-1dbf-3018-9adf-705449b2fc6b,705dc7e6-0b59-3f86-8c1a-f17b1737c317,86a548c4-9b1b-3fe8-bedf-5fdaf8a4df9c,f2cf9af1-5989-3cf9-abc0-e75f36dea505	6,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
72bf7eb8-ba7e-3231-bbfd-048a08086b12	65ea3301-3cc7-3588-8ec8-e366236b0883,0045e1ea-d2a5-308b-9bc1-eecca4aae0ac,4a1f643a-2825-3c9d-a2de-980068958cd4,5e8e0059-f7ce-3c50-afdc-052edeffff9b,ee17d989-fbcb-39fe-8e76-ef433922a4f4,b9d97253-b7d3-3d6e-addb-4f7a3ad81305,0da092d6-593d-3275-8718-5ff2baa2a5ad,8f3ec31b-7c27-35a9-a63a-84e681840d32,28472aa4-8faa-3df8-bdd0-e0721338a862,81cb37ef-55db-307d-830c-a388dfa80f93,c38da074-3423-3241-a95a-2bdfd13e69cf,707838db-a86a-35e9-9955-876b1071c8c7,49d8a041-64bb-3bef-89f7-d168c2cb8e50,c72ed2f3-fe16-368e-a0b7-3639d6a9998a,0a98e122-035d-32c5-9710-66aa3a93bb0d,30ea941f-f87e-3ac4-b707-4ffaba10cf2d,0fdbf5b0-8a55-3032-95e9-b9da1b0c6364,fc47a331-d9e2-3661-b2d9-406b869a5aa8,f6454539-dd5d-3b53-a5d1-79f7275f6989,c9a672f1-35b1-358a-899c-9851f5c2f97a,f2e13f0f-0466-366d-9368-691d31b11933,486ffbf2-17ff-3582-b992-c863e2a3be99,c6d3085e-46f8-304d-a746-0a22d546f663,e74f7165-8719-32c7-b994-c12dc13a027f,59820bec-461b-394f-ad2e-2cd01181e1a7,ee56fa78-7a36-3615-9af6-9cd45fab2724,d6795516-b761-3934-8806-cba19ef08ac4,e417455f-1310-318d-b4b1-dff9e450741a,f790ec6d-70dd-3355-8077-c2f5ef70ed28,a3297272-7a45-3528-8751-f4f25ee5113d,ca047edd-289e-3676-8651-eff976e15375	5,4,4,3,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
b3205d0a-fa23-3476-b542-414d947b8a70	a2248d50-9937-3ee0-8058-e1f5dde0c8df,9a2e94a3-80e4-31c6-bc6a-a49685da02fc	1,1
a2bfedaf-0f65-3dcd-a20b-b21eaa741a8a	a6a8ce83-72fa-3287-b966-f1b8758bb526,8b93bf4d-a50e-38b8-ace9-3ac41d2ee0ab,947f86f8-b1f1-3859-96bb-1cf0f0dae8eb,c67d1280-7910-370d-977d-7bd52f23f411,5df1f0cd-9bc8-3d8e-af9a-f2dfdafa89b4,b9e67d4d-e98a-3c1b-8fce-236b0c119524,f107ddc6-5aba-37bd-b17e-f95398719595,879b3a63-a832-3573-ba99-f1d4d41a88a5,b33fbc41-6aef-390a-a34b-91c068725261,085971ad-70b1-3231-8b84-ce0b2ea8f7b4,1c118e5a-dff0-3956-8c0b-a9844ca9e55a,a848b632-fa6a-337e-b16b-d97a221ad72c,4166a4a0-16e5-32af-acfe-2f51facb4a4b,85afcfcc-a83c-310d-a5f8-ce1d625d60cf,338cf8e0-620a-3205-9d77-8801ca853de4,ab8bfc81-6014-3e83-a442-72c4a498885e,fe39c4cf-cae5-386e-a429-629c39dd0d1b,94760d89-8961-33ba-bc2e-9c5748a36072,f4e80f6c-868d-3f02-81ee-9f403d14a93d,5bbd4836-aa18-3be1-9a26-8a7f683b11eb,c1b7a7c6-30af-39ae-988c-27d2f787856d,9a4afcfb-f5c5-38b7-815f-5b64e7e5db7e,f57be05b-0a7a-385b-99a6-e5da5193e8e1,ff72262d-e9aa-3e8d-97c2-de535bd33a2a,f5713931-b240-3ff0-843d-a684cc2013ea,afb6bc27-0611-3eb6-987c-15573c365b92,044e7ac2-5e8b-34ad-83b0-b8eeace81b3e,00990f53-7669-3bd8-8e9e-a479f3b6efab,fda0dca6-c5f6-3307-a622-c5a83af13b4d,37431f65-1ba7-3c81-abeb-9170b410c9aa,22e183e5-be95-3545-a751-881f0ae1c67e	6,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
815d1bd1-fee5-3456-8a9a-50837fac87da	df82f369-40ee-3fb2-bbb9-1c092139e7b5,627f978a-93d1-3904-bf3e-6d2546d140f3,6595eeea-8e27-3fa2-bf18-69d99d30ab16,b3c64898-2f29-3431-a4ff-ae3b688be52d	1,1,1,1
0045e1ea-d2a5-308b-9bc1-eecca4aae0ac	65ea3301-3cc7-3588-8ec8-e366236b0883,e74f7165-8719-32c7-b994-c12dc13a027f,f790ec6d-70dd-3355-8077-c2f5ef70ed28,d8c256d3-f111-3315-8d08-630057c15e2b,4a1f643a-2825-3c9d-a2de-980068958cd4,f6454539-dd5d-3b53-a5d1-79f7275f6989,0a98e122-035d-32c5-9710-66aa3a93bb0d,5e8e0059-f7ce-3c50-afdc-052edeffff9b,81cb37ef-55db-307d-830c-a388dfa80f93,c64fac5d-a564-35a5-9698-134bae64239a,ca047edd-289e-3676-8651-eff976e15375,5c8a0b21-a322-3d34-851c-26e021323425,e417455f-1310-318d-b4b1-dff9e450741a,56f5c2a6-07be-3317-b70d-b6a2fa52a9e6,486ffbf2-17ff-3582-b992-c863e2a3be99,72bf7eb8-ba7e-3231-bbfd-048a08086b12,14b936df-1734-34cb-8bb2-5faee96eff88,343e55bd-250d-3adf-b222-73a3b579c3de,6abb5fcf-f3e7-35c2-b762-1103ce826044,fe814eb4-3503-36f2-8b71-a268bed56354,d2e8af04-6dc7-3796-98b0-9bf4a69517b0,a2293c58-84e4-380a-89fe-a7f8a0e35801,0c48b278-6d15-3ab7-ba7a-62a36487b8e0,a7305d85-af8d-3161-b186-4bc25751b000,7406c7d3-3f1a-3a0b-92ae-39ab1c9f0bd1,c9bbf462-e85e-3d43-82bd-b56d0f6298f7,0532bba8-c652-3120-a2c1-0dbb03a802fb,f3d71ed7-3aef-3604-ac1f-39bcd22a8556,857439a6-9852-3e10-bb69-5ff0cbd406bd,c237e0e5-ee51-36f2-9bd3-d84a4745071b,50e2beba-346a-361a-93ce-ca341d1f9681,6c3591e9-8f77-3dd2-8a7b-6314da160b74,890e887d-a91d-328b-9bf3-797f9ea73301,05f5ad7d-f369-3883-b575-10d184b9afb5,c9f603e8-84fb-38cb-823f-892dc547d16a,bd5c79be-6095-3cdb-83db-04abb025843e,b4dea73d-c091-3d34-9026-3e2827a77d02,4856295f-614c-35bf-bea4-00fcbd493cbf,c2aded19-6c56-3c80-b92f-0fe8039814b6,707838db-a86a-35e9-9955-876b1071c8c7,bf055679-472d-300f-be76-fe8f65515458,5834c786-2cd9-3b2d-a6af-863517bb6a83,907d2daf-e0d2-3f0a-a71d-86e4995411e4,3f5b0784-922b-3784-aa7a-aae1b4c950d8,399b882d-afef-329f-9c5d-428a80fd0153,07da708c-6c01-3bce-8eb4-9a671210d230,695769d1-81b5-34d1-a405-1366fdce2310,481f271a-bf2e-39d1-ab29-410e575db902,26077657-0c8d-3741-b2c4-c727c6ef8970,48056b16-e15d-3f57-b0f0-6abb8ce63aba,7d71999e-a8cb-3a16-9666-c3d056e904fa,23ea3d8f-0b13-354e-be37-b8d20d747ad0,449a4c82-49cf-3bb5-9dcb-9bc508369bad,5833cf5c-58f9-3129-9be3-8baf0c116ebb,249c89a9-2fee-3e1f-8a14-f153feb6bc67,6ac5cf3a-981b-39db-9bb1-64f4efc5476a,e6e9a9f7-29c9-3d39-b9aa-21359ff91059,e8855df1-315d-3230-b6d1-6db1ad897e4a,2ba3ccb1-b3dd-3547-9d0f-5e5d645385c8,e96864a7-0864-3bfd-8732-218d7400bd0d,b26ce988-4475-39e8-b6b6-562f0353e560,5751f577-0646-352a-8268-8939a9b0b7fe,413030b2-ac1d-3010-88de-e328551a1bc1,8128334a-5baa-3515-859a-9bbce555400c,072b5f73-e6cd-3697-a94a-927b13657d9f,3192a9c5-3f1b-3a41-8e5b-29488495e030,435904de-9f50-36a4-9a24-ffd6a6bbb108,d93b414d-482e-3872-8c95-4ba85ed77c0b,a182e46b-9e9f-3fd1-a0bc-8e32ee8108a1,760b168c-ff50-39e8-8331-4261275cbc19,af15967a-e1b1-3df6-8fca-5b748f65bef2,38d90ac0-e043-3475-b207-5fd11b2de2ce,bae62f77-e91a-34e8-9b27-d806e7fd3229	32,16,15,11,8,7,7,7,6,6,6,6,5,4,4,4,4,4,4,4,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
89984d23-d560-3518-91a4-a766dfd9328f	69cc0c3a-4fe4-3bf8-ad95-87b81fc286c4,a6df8ac2-4bc5-383f-92f7-2151929e6267,5b355454-b45a-37a5-95a8-ebe7b97cc6ef,d4ac88d1-de08-34a7-b75d-02bff7cc4d7f,1d82f265-6ce5-3f37-ad15-47e7f8d57c25,aa349ae1-f1f0-3aaf-bb64-4e3ed0700601,5d42aed3-fc83-3137-b90c-f42a7aa4ca94,8e6477e9-0d12-3282-9fc0-27068975dda6,6063bbd9-bc8f-3101-9f56-8a9393508890,af841bac-a053-380d-b671-64312df9ff71,bbbf2053-edcd-3df8-a9e6-288fded6de3c,d23eac38-375e-3740-b9e1-71833ed30b1e,a5b3c488-7e33-31a2-83ab-20104baf96ad,e5371c0b-fa09-328f-b9fc-d746cb2088ea,12622aa5-9776-3ff1-903a-0dc5e736fdda,201394b7-83b0-35c3-ab00-309518851e8c,87d5422f-a380-30f3-9672-fc10044fa8b5,5862ccf0-5264-3c52-91fb-5dbe64f07572,4307012a-1ef2-3eb3-be7b-dcbc6fcf3939,95805589-3276-3dd6-9f35-d8435c634c8c	5,3,3,3,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
e35c6def-ce06-3985-9ff9-451e364c5c26	f3f6d2d7-c71a-3d50-8903-84e1a9eba388,81f45a13-2182-3bda-b0aa-a4ad2a943dcf,40dce49d-8257-3012-be86-97e7551ecb84,74edad1a-206b-3b32-8c64-7414b191db87,d0240b96-e2fa-3d7d-9d7a-0874995e6507,2cfaa2a7-fbb9-383c-afd6-2b86e1f68997	1,1,1,1,1,1
0abbad05-9ce3-3cfc-b7be-01768536eeae	d5a42f92-502e-3a4c-acae-bd575e1c29ec,06ebcb9e-d219-3f83-93e9-cba613c29b12,8ae18fe2-a263-3513-b75e-13882083c10a,f2c848c6-ce62-352c-8371-fe1b24a77c20,9701722c-d756-360c-9ac4-60f888b1343e,7f2a69e6-a32f-31b0-a584-40a92b857e65,913ae190-a015-3a8b-924e-0bf96506a3f6,93967734-0554-33e5-8a1e-71e21f34e462,537dd8e7-2699-30d9-8ca9-7e80c13f2d9a,6c4962b1-23f0-3b3b-93f2-a0aa37b0a9ea,2942d95a-fb89-3455-9324-dc8266d5ce63,dae5ab58-ca90-3c34-9c80-915d58af9679,7f34afc9-5550-3467-9511-9166b5eb859e,e3fe22e2-3e9c-330e-90df-84e737523c50,442fd3f7-93a9-32c6-afe6-ec05ca370998,ed1964ca-fcc8-3add-83b6-52e485f6bece,e365fdbd-1604-367a-a201-2716b326dc1a,8c24a107-56e6-3117-965f-5b6418bb8ea7,10089840-bbd5-3ddf-a2d5-8a5d525bd719,19a327cf-d506-3136-9c59-9239e44e370c,0d0f1ec8-9f3a-3b0c-9c79-b234a7bd1759,d4f1c44a-047c-3b6d-a1ca-dc41405e76ee,fcdfce0c-f58c-3396-ab65-686468b18bf7,44050412-4d51-3f89-a21b-7bc975cc114c,b1723605-ca7b-393b-bc32-11f595041b53	7,5,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
bf578e24-35a7-303a-ba9c-29295b736cb9	b127ec11-142e-3964-a430-1a6c343054d0,9b3bc9fc-d388-3be7-87f6-3472dc48a1c0,70dc40de-68fb-3f0b-bb3b-c23af5607893,73d05f49-cc24-3fda-bd39-a93946eeeb66,1af093a9-342a-397f-98d8-4778a50e4631,e91996fd-ed6e-357f-95b4-022b9a8f4e32,a594a347-5f57-3e02-be6e-1ae85a42fa03,99a78068-8bf5-3e85-93a9-f31a75860e21,b7229b73-635c-3905-9039-d05ec1303804,f1ec0e6d-f7cf-371e-92bc-4286eb725ed3	6,4,4,4,3,3,1,1,1,1
7f9299fe-6fff-31ff-9d91-972ff207f2bf	7b14128e-94ad-3809-94db-c008929b1f79,870ffbef-d407-37c7-82c9-4b9f6de3e6b2,dca1121f-29d7-3bb5-85bf-2de961bcabad,c493f214-a37a-3a6e-a010-7a8ed9adb283,287773f3-6bf1-373d-a78e-660636a9cee0,2f40c9e9-8292-3e79-9906-0ce87c51d0c4,567310fc-c278-34e1-811d-0f2add3b1b80,ce0298db-7ca8-3339-8cf4-3913bc45416d,8f8880a9-860c-3e67-943f-5cd96a199280,3f522667-7953-35f4-bac2-543130b2d11e,0d547c4d-3455-304b-ad92-3f54cd264835,f978226e-e959-322d-a4ed-3bfd783bddb0,e026ddde-657a-39ff-bc0c-75c466764561,e94d36b7-1b22-381e-8ed2-832b7d3bccfa,12c85c3c-e42e-3091-a86a-1361d58904ec	3,3,3,3,3,2,1,1,1,1,1,1,1,1,1
4a44c21c-7594-370a-9db9-e76436562024	71716db4-6b2f-3fa2-9a8f-4861ba4a037c,e67c3f51-7e8f-36e2-bb32-a399d48a3e05	1,1
e6b17112-8f75-3b8e-8aeb-ded7f3b6f94a	8c5d7e03-1a26-37e3-9712-241e135dae1a,c77153f6-0951-3fb2-b32d-b6cccec1792c,c389d2e7-71c0-397b-85ea-cf41a038cc69,a16b9201-a4f1-3a13-ba51-d60fb7cdaecc,d2744630-bd6c-324d-a10a-7df51ef7624e,ca38e7bf-2520-31a7-91b0-23991d0f97fc,ada0ad63-0d3a-3d4c-ab42-20b31a5639f3,d88a2657-c3a4-3231-90d4-54b071309849,21b47eb5-cd04-3fb3-8fa0-5ad73c759d31,245b3525-9652-3ce4-87c6-6efee3c5fe2b,b1bcd7a3-8fce-3d48-8a24-d8794c44b31d,a802706f-0e27-348c-9f09-1035e2e703fd,0a7000aa-3f25-3b25-a3af-c43a087a8fa2,263ef3df-306b-3eca-9f74-2a45a9003116,14c210f5-5cb6-3c16-b563-29941a75ec83,b5d2ae36-10c1-39a0-9082-9bf3ac80f286,dbc9c6db-d3ac-35fe-8a84-8f18d5ce3ffd,0039a158-28b2-3a11-ad10-1c28d7a239d7,6f37589c-1f56-39cb-9205-b6748e2d6d9e,6ab99cb4-e74a-3f01-bc05-3892b8e38fdc,885f50e7-e8bd-35a2-86bb-98603ebd0f7e,c21cde27-4bef-3479-9e2e-4455aa0e10fb,d3ed10f4-3114-3da7-b66e-e9e60cb60354	2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
e91ef944-da61-3112-bbb4-b4a04cd28998	6dbe4eb6-801a-38a0-bebb-23d67bba682f,1372e1a5-30e2-39c1-b666-2b759f9842fc,01e7897d-ffb9-33d9-a069-daa00e902223,c2ab30a6-227c-3e8e-8636-178156b8efb8,af4a6901-fa27-3202-93c7-cd3011c6744c,e481affa-07a0-39f9-b49e-87df8e958bdb,c8f7b062-ef10-3456-96be-b3ba628acf8e,1a146bdb-f9a1-3be1-b62b-37d9940d8c76,85522838-83bc-300a-a1db-472918386618,03c5babc-88af-32be-a407-1a68fa387113,a05c40ef-cf3c-336a-9b25-7176a3be1ab7,faf03b7f-4308-352f-9ffb-457511e8fd78,e4b7a869-c06b-3d2c-bfa0-efd1b2e558c1,c2288b17-48ca-3e4c-b1c8-e8f71d6ec9d1,f6454539-dd5d-3b53-a5d1-79f7275f6989,baa867f6-a27c-3daf-ace3-9b15adf7cfc9,af5e4ead-90f3-328d-ba2e-d8dca8fa4460,55483c58-0141-3e62-aae0-9f7f3a6c61d8,2ed4136a-9965-3881-83d4-86be9dfdf3d2,aa0b82a9-e67e-3fdd-aef3-bf55f5ca6ffb,13949449-d3d7-372b-9a77-a0205f1a33ea,9ae1d7b3-9bfa-3fa3-a222-cc80999782c3	2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
79aaecd6-fad8-3743-8358-882b5f553f9a	e7a86b26-8fea-31c5-be0e-52b9b47cd229,4953e72f-7d96-3493-b0db-e5f0a69fca7a,ebd670e1-fa5d-3ba0-93a4-876e37da8cbb,0133dd1d-98d3-3a3a-bec9-9e33fe56c0f9,bc4e88ba-1b69-3ff7-ab0f-d7311ebe83a6,2f0e67c6-aac2-3a39-845c-2249c2b35393,88ed466d-4814-38dd-bb34-a457acd147a2,266c97d0-2953-3c2e-9d5f-82e67a1c7529,e39775ae-1b82-3d32-ae61-e06a8090181c,f540dad5-8c65-3f72-b901-8279b63fc932,27180705-8c82-3dfe-b0c1-0d6bb51e555f,d1190702-8330-399a-bd2e-a61163b8071e,bb3e00ad-9a28-305f-9717-30cb0342dde4,3d608ada-6242-31ce-9425-e82d8950be8f,e86d36fc-9c1d-364e-83fd-89b9641f3699,a97ea7c3-8642-3c27-b68a-6dd14db57ee0,da72ab9a-fed4-3664-9c98-797d18cd44d3,a61389c6-23a7-3121-92ad-a21b3f827115,eb148a4d-37cd-3df9-b093-c94c954b7a27	2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5fdf6bca-3fde-3eca-be8f-32d742dd7e6b	8121a442-7faa-3b3f-80be-705b01a21833,8cc291d9-342e-3d4f-93fe-d08eff708020,fc330b03-5626-32f7-b9af-430b59c93331,66422412-77eb-37b2-9545-3453a8ef5846	1,1,1,1
